Ano;Mes;Categoria;Sub-categoria;Producto;Pais;Cadena;Marca;Marca_propia;Peso_Volumen;Promocion;Precio_Normal;Precio_Oferta
2022;Marzo;Frutas y vegetales;Piñas;Piñas en rodajas;España;Mercadona;Hacendado;1;0,822;0;€1,60;
2021;Noviembre;Frutas y vegetales;Piñas;Piñas en rodajas;Perú;Metro;Bali;0;0,277;0;5,50;
2021;Noviembre;Frutas y vegetales;Piñas;Piñas en rodajas;Perú;Metro;Bali;0;0,567;0;9,10;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en rodajas;Perú;Metro;Bali;0;0,277;0;5,50;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en rodajas;Perú;Metro;Bali;0;0,567;0;9,10;
2021;Noviembre;Frutas y vegetales;Piñas;Piñas en rodajas;Perú;Metro;Compass;0;0,425;0;6,80;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en rodajas;Perú;Metro;Compass;0;0,425;0;6,60;
2021;Noviembre;Frutas y vegetales;Piñas;Piñas en rodajas;Perú;Plaza Vea;Bali;0;0,567;0;7,99;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en rodajas;Perú;Plaza Vea;Bali;0;0,567;0;7,99;
2021;Noviembre;Frutas y vegetales;Piñas;Piñas en rodajas;Perú;Plaza Vea;Bell’s;1;0,567;0;5,50;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en rodajas;Perú;Plaza Vea;Bell’s;1;0,567;0;5,34;
2021;Noviembre;Frutas y vegetales;Piñas;Piñas en rodajas;Perú;Plaza Vea;Compass;0;0,560;0;8,99;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en rodajas;Perú;Plaza Vea;Compass;0;0,560;0;8,99;
2021;Noviembre;Frutas y vegetales;Piñas;Piñas en rodajas;Perú;Plaza Vea;Fruto de Oro;0;0,567;0;9,50;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en rodajas;Perú;Plaza Vea;Fruto de Oro;0;0,567;0;9,50;
2021;Diciembre;Frutas y vegetales;Piñas;Piñas en rodajas;Portugal;Continente;Continente;1;0,565;0;€1,75;
2021;Diciembre;Frutas y vegetales;Piñas;Piñas en rodajas;Portugal;Continente;Continente;1;0,822;1;€1,99;€1,65
2022;Febrero;Frutas y vegetales;Piñas;Piñas en rodajas;Portugal;Continente;Continente;1;0,565;0;€1,75;
2022;Febrero;Frutas y vegetales;Piñas;Piñas en rodajas;Portugal;Continente;Continente;1;0,822;1;€1,99;€1,65
2021;Diciembre;Frutas y vegetales;Piñas;Piñas en rodajas;UK;Sainsbury’s;Sainsbury’s;1;0,425;0;£0,95;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en rodajas;UK;Sainsbury’s;Sainsbury’s;1;0,425;0;£0,95;
2021;Diciembre;Frutas y vegetales;Piñas;Piñas en rodajas;UK;Tesco;Del Monte;0;0,220;0;£0,80;
2021;Diciembre;Frutas y vegetales;Piñas;Piñas en rodajas;UK;Tesco;Del Monte;0;0,435;0;£1,00;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en rodajas;UK;Tesco;Del Monte;0;0,220;0;£0,80;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en rodajas;UK;Tesco;Del Monte;0;0,435;0;£1,00;
2021;Diciembre;Frutas y vegetales;Piñas;Piñas en rodajas;UK;Tesco;Libby’s;0;0,425;0;£0,80;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en rodajas;UK;Tesco;Libby’s;0;0,425;0;£0,80;
2021;Diciembre;Frutas y vegetales;Piñas;Piñas en rodajas;UK;Tesco;Tesco;1;0,227;0;£0,60;
2021;Diciembre;Frutas y vegetales;Piñas;Piñas en rodajas;UK;Tesco;Tesco;1;0,425;0;£0,80;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en rodajas;UK;Tesco;Tesco;1;0,227;0;£0,60;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en rodajas;UK;Tesco;Tesco;1;0,425;0;£0,80;
2021;Octubre;Frutas y vegetales;Piñas;Piñas en trocitos;Chile;Jumbo;Cuisine & Co.;1;0,340;0;$1.299;
2022;Febrero;Frutas y vegetales;Piñas;Piñas en trocitos;Chile;Jumbo;Cuisine & Co.;1;0,340;0;$1.299;
2021;Octubre;Frutas y vegetales;Piñas;Piñas en trocitos;Chile;Jumbo;Esmeralda;0;0,565;0;$1.649;
2022;Febrero;Frutas y vegetales;Piñas;Piñas en trocitos;Chile;Jumbo;Esmeralda;0;0,565;0;$1.909;
2021;Octubre;Frutas y vegetales;Piñas;Piñas en trocitos;Chile;Lider;Lider;1;0,567;0;$1.350;
2022;Febrero;Frutas y vegetales;Piñas;Piñas en trocitos;Chile;Lider;Lider;1;0,567;0;$1.350;
2021;Octubre;Frutas y vegetales;Piñas;Piñas en trocitos;Chile;Lider;Wasil;0;0,560;0;$1.350;
2022;Febrero;Frutas y vegetales;Piñas;Piñas en trocitos;Chile;Lider;Wasil;0;0,560;0;$1.840;
2021;Noviembre;Frutas y vegetales;Piñas;Piñas en trocitos;Colombia;Olímpica;La Coruña;0;0,565;0;$11.000;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en trocitos;Colombia;Olímpica;La Coruña;0;0,565;0;$11.000;
2021;Noviembre;Frutas y vegetales;Piñas;Piñas en trocitos;España;Mercadona;Hacendado;1;0,425;0;€1,15;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en trocitos;España;Mercadona;Hacendado;1;0,425;0;€1,15;
2021;Noviembre;Frutas y vegetales;Piñas;Piñas en trocitos;Perú;Plaza Vea;Bell’s;1;0,567;0;5,50;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en trocitos;Perú;Plaza Vea;Bell’s;1;0,567;0;5,67;
2021;Noviembre;Frutas y vegetales;Piñas;Piñas en trocitos;Perú;Plaza Vea;Compass;0;0,425;0;7,10;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en trocitos;Perú;Plaza Vea;Compass;0;0,425;0;7,10;
2021;Noviembre;Frutas y vegetales;Piñas;Piñas en trocitos;Perú;Plaza Vea;Fruto de Oro;0;0,567;0;8,99;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en trocitos;Perú;Plaza Vea;Fruto de Oro;0;0,567;0;8,99;
2021;Diciembre;Frutas y vegetales;Piñas;Piñas en trocitos;UK;Sainsbury’s;Dole;0;0,113;0;£0,50;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en trocitos;UK;Sainsbury’s;Dole;0;0,113;0;£0,50;
2021;Diciembre;Frutas y vegetales;Piñas;Piñas en trocitos;UK;Sainsbury’s;Hubbard’s Foodstore;1;0,565;0;£0,94;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en trocitos;UK;Sainsbury’s;Hubbard’s Foodstore;1;0,565;0;£0,94;
2021;Diciembre;Frutas y vegetales;Piñas;Piñas en trocitos;UK;Sainsbury’s;Sainsbury’s;1;0,227;0;£0,60;
2021;Diciembre;Frutas y vegetales;Piñas;Piñas en trocitos;UK;Sainsbury’s;Sainsbury’s;1;0,432;0;£0,95;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en trocitos;UK;Sainsbury’s;Sainsbury’s;1;0,227;0;£0,60;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en trocitos;UK;Sainsbury’s;Sainsbury’s;1;0,432;0;£0,95;
2021;Diciembre;Frutas y vegetales;Piñas;Piñas en trocitos;UK;Tesco;Del Monte;0;0,230;0;£0,80;
2021;Diciembre;Frutas y vegetales;Piñas;Piñas en trocitos;UK;Tesco;Del Monte;0;0,435;0;£1,00;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en trocitos;UK;Tesco;Del Monte;0;0,230;0;£0,80;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en trocitos;UK;Tesco;Del Monte;0;0,435;0;£1,00;
2021;Diciembre;Frutas y vegetales;Piñas;Piñas en trocitos;UK;Tesco;Tesco;1;0,425;0;£0,90;
2022;Marzo;Frutas y vegetales;Piñas;Piñas en trocitos;UK;Tesco;Tesco;1;0,425;0;£0,90;
2021;Noviembre;Frutas y vegetales;Piñas;Piñas en trocitos bolsa;Perú;Metro;Del Ande;0;1,000;1;15,99;11,99
2022;Marzo;Frutas y vegetales;Piñas;Piñas en trocitos bolsa;Perú;Metro;Del Ande;0;1,000;1;15,99;14,39
2021;Noviembre;Frutas y vegetales;Piñas;Piñas en trocitos bolsa;Perú;Metro;El Frutero;0;1,000;1;11,99;8,99
2022;Marzo;Frutas y vegetales;Piñas;Piñas en trocitos bolsa;Perú;Metro;El Frutero;0;1,000;1;11,99;10,79
2021;Diciembre;Frutas y vegetales;Platanos;Plátano;Argentina;Carrefour;Huella Natural;0;1,000;1;ARS125,00;ARS110,00
2022;Marzo;Frutas y vegetales;Platanos;Plátano;Argentina;Carrefour;Huella Natural;0;1,000;1;ARS125,00;ARS121,00
2021;Diciembre;Frutas y vegetales;Platanos;Plátano;Argentina;Carrefour;;0;1,000;0;ARS155,00;
2022;Marzo;Frutas y vegetales;Platanos;Plátano;Argentina;Carrefour;;0;1,000;0;ARS155,00;
2021;Diciembre;Frutas y vegetales;Platanos;Plátano;Argentina;Jumbo;;0;1;0;ARS239,00;
2022;Marzo;Frutas y vegetales;Platanos;Plátano;Argentina;Jumbo;;0;1;0;ARS239,00;
2021;Octubre;Frutas y vegetales;Platanos;Plátano;Chile;Jumbo;Jumbo;1;0,500;0;$595;
2022;Febrero;Frutas y vegetales;Platanos;Plátano;Chile;Jumbo;;1;0,500;0;$625;
2021;Octubre;Frutas y vegetales;Platanos;Plátano;Chile;Lider;Lider;1;1,000;0;$990;
2022;Febrero;Frutas y vegetales;Platanos;Plátano;Chile;Lider;;1;1,000;1;$990;$850
2021;Noviembre;Frutas y vegetales;Platanos;Plátano;Colombia;Olímpica;;0;1,000;0;$411;
2022;Marzo;Frutas y vegetales;Platanos;Plátano;Colombia;Olímpica;;0;1,000;0;$411;
2021;Noviembre;Frutas y vegetales;Platanos;Plátano;España;Carrefour;;0;1,000;0;€0,60;
2022;Marzo;Frutas y vegetales;Platanos;Plátano;España;Carrefour;;0;1,000;0;€0,56;
2021;Noviembre;Frutas y vegetales;Platanos;Plátano;España;Mercadona;;0;0,180;0;€0,19;
2022;Marzo;Frutas y vegetales;Platanos;Plátano;España;Mercadona;;0;0,180;0;€0,19;
2021;Noviembre;Frutas y vegetales;Platanos;Plátano;Perú;Metro;Metro;1;1,000;1;3,29;2,89
2022;Marzo;Frutas y vegetales;Platanos;Plátano;Perú;Metro;Metro;1;1,000;1;3,29;2,96
2021;Noviembre;Frutas y vegetales;Platanos;Plátano;Perú;Plaza Vea;;0;1,000;1;2,69;2,28
2022;Marzo;Frutas y vegetales;Platanos;Plátano;Perú;Plaza Vea;;0;1,000;1;2,80;2,63
2021;Diciembre;Frutas y vegetales;Platanos;Plátano;Portugal;Continente;Continente;1;0,600;0;€0,99;
2022;Febrero;Frutas y vegetales;Platanos;Plátano;Portugal;Continente;Continente;1;0,600;0;€0,99;
2021;Diciembre;Frutas y vegetales;Platanos;Plátano;UK;Sainsbury’s;Sainsbury’s;1;1,000;0;£0,76;
2022;Marzo;Frutas y vegetales;Platanos;Plátano;UK;Sainsbury’s;Sainsbury’s;1;1,000;0;£0,76;
2021;Diciembre;Frutas y vegetales;Platanos;Plátano;UK;Tesco;Tesco;1;1,000;0;£0,73;
2022;Marzo;Frutas y vegetales;Platanos;Plátano;UK;Tesco;Tesco;1;1,000;0;£0,71;
2021;Noviembre;Frutas y vegetales;Platanos;Plátano (1 un);Colombia;Éxito;SM;0;0,090;1;$480;$384
2022;Marzo;Frutas y vegetales;Platanos;Plátano (1 un);Colombia;Éxito;SM;0;0,090;1;$480;$480
2021;Diciembre;Frutas y vegetales;Porotos;Poroto blanco bolsa;Portugal;Pingo Doce;Pingo Doce;1;0,500;0;€0,99;
2022;Febrero;Frutas y vegetales;Porotos;Poroto blanco bolsa;Portugal;Pingo Doce;Pingo Doce;1;0,500;0;€0,99;
2021;Diciembre;Frutas y vegetales;Porotos;Poroto blanco frasco;Portugal;Pingo Doce;Pingo Doce;1;0,540;0;€0,65;
2022;Febrero;Frutas y vegetales;Porotos;Poroto blanco frasco;Portugal;Pingo Doce;Pingo Doce;1;0,540;0;€0,65;
2021;Diciembre;Frutas y vegetales;Porotos;Poroto blanco lata;Portugal;Pingo Doce;Pingo Doce;1;0,420;0;€0,65;
2021;Diciembre;Frutas y vegetales;Porotos;Poroto blanco lata;Portugal;Pingo Doce;Pingo Doce;1;0,820;0;€0,99;
2022;Febrero;Frutas y vegetales;Porotos;Poroto blanco lata;Portugal;Pingo Doce;Pingo Doce;1;0,420;0;€0,65;
2022;Febrero;Frutas y vegetales;Porotos;Poroto blanco lata;Portugal;Pingo Doce;Pingo Doce;1;0,820;0;€0,99;
2021;Diciembre;Frutas y vegetales;Porotos;Poroto negro bolsa;Portugal;Pingo Doce;Pingo Doce;1;0,500;0;€0,99;
2022;Febrero;Frutas y vegetales;Porotos;Poroto negro bolsa;Portugal;Pingo Doce;Pingo Doce;1;0,500;0;€0,99;
2021;Diciembre;Frutas y vegetales;Porotos;Poroto negro lata;Portugal;Pingo Doce;Pingo Doce;1;0,820;0;€0,89;
2021;Diciembre;Frutas y vegetales;Porotos;Poroto negro lata;Portugal;Pingo Doce;Pingo Doce;1;0,420;0;€0,65;
2022;Febrero;Frutas y vegetales;Porotos;Poroto negro lata;Portugal;Pingo Doce;Pingo Doce;1;0,820;0;€0,89;
2022;Febrero;Frutas y vegetales;Porotos;Poroto negro lata;Portugal;Pingo Doce;Pingo Doce;1;0,420;0;€0,65;
2021;Diciembre;Frutas y vegetales;Porotos;Poroto rojo bolsa;Portugal;Pingo Doce;Pingo Doce;1;0,500;0;€0,99;
2022;Febrero;Frutas y vegetales;Porotos;Poroto rojo bolsa;Portugal;Pingo Doce;Pingo Doce;1;0,500;0;€0,99;
2021;Diciembre;Frutas y vegetales;Porotos;Poroto rojo frasco;Portugal;Pingo Doce;Pingo Doce;1;0,540;0;€0,65;
2022;Febrero;Frutas y vegetales;Porotos;Poroto rojo frasco;Portugal;Pingo Doce;Pingo Doce;1;0,540;0;€0,65;
2021;Diciembre;Frutas y vegetales;Porotos;Poroto rojo lata;Portugal;Pingo Doce;Pingo Doce;1;0,820;0;€0,99;
2021;Diciembre;Frutas y vegetales;Porotos;Poroto rojo lata;Portugal;Pingo Doce;Pingo Doce;1;0,420;0;€0,65;
2022;Febrero;Frutas y vegetales;Porotos;Poroto rojo lata;Portugal;Pingo Doce;Pingo Doce;1;0,820;0;€0,99;
2022;Febrero;Frutas y vegetales;Porotos;Poroto rojo lata;Portugal;Pingo Doce;Pingo Doce;1;0,420;0;€0,65;
2021;Diciembre;Frutas y vegetales;Porotos;Poroto verde;Argentina;Jumbo;;0;1;0;ARS399,00;
2021;Diciembre;Frutas y vegetales;Porotos;Poroto verde;Argentina;Jumbo;;0;1;0;ARS359,00;
2022;Marzo;Frutas y vegetales;Porotos;Poroto verde;Argentina;Jumbo;;0;1;0;ARS399,00;
2022;Marzo;Frutas y vegetales;Porotos;Poroto verde;Argentina;Jumbo;;0;1;0;ARS359,00;
2021;Octubre;Frutas y vegetales;Porotos;Poroto verde;Chile;Jumbo;Cuisine & Co.;1;0,350;0;$990;
2022;Febrero;Frutas y vegetales;Porotos;Poroto verde;Chile;Jumbo;Cuisine & Co.;1;0,350;1;$1.090;$872
2021;Octubre;Frutas y vegetales;Porotos;Poroto verde;Chile;Jumbo;Frutos del Maipo;0;0,350;0;$1.449;
2022;Febrero;Frutas y vegetales;Porotos;Poroto verde;Chile;Jumbo;Frutos del Maipo;0;0,350;0;$1.590;
2021;Octubre;Frutas y vegetales;Porotos;Poroto verde;Chile;Jumbo;Minuto Verde;0;0,350;0;$1.490;
2022;Febrero;Frutas y vegetales;Porotos;Poroto verde;Chile;Jumbo;Minuto Verde;0;0,350;0;$1.590;
2021;Octubre;Frutas y vegetales;Porotos;Poroto verde;Chile;Lider;Frutos del Maipo;0;0,500;0;$1.390;
2022;Febrero;Frutas y vegetales;Porotos;Poroto verde;Chile;Lider;Frutos del Maipo;0;0,350;0;$1.000;
2021;Octubre;Frutas y vegetales;Porotos;Poroto verde;Chile;Lider;Lider;1;0,500;0;$1.190;
2022;Febrero;Frutas y vegetales;Porotos;Poroto verde;Chile;Lider;Lider;1;0,350;1;$1.190;$1.000
2021;Octubre;Frutas y vegetales;Porotos;Poroto verde;Chile;Lider;Minuto Verde;0;0,500;0;$1.390;
2022;Febrero;Frutas y vegetales;Porotos;Poroto verde;Chile;Lider;Minuto Verde;0;0,350;0;$1.390;
2021;Noviembre;Frutas y vegetales;Porotos;Poroto verde;Colombia;Éxito;SM;0;0,700;1;$6.400;$5.120
2022;Marzo;Frutas y vegetales;Porotos;Poroto verde;Colombia;Éxito;SM;0;0,700;1;$6.400;$6.400
2021;Noviembre;Frutas y vegetales;Porotos;Poroto verde;Perú;Metro;Metro;1;0,200;1;7,80;5,85
2022;Marzo;Frutas y vegetales;Porotos;Poroto verde;Perú;Metro;Metro;1;0,200;1;7,80;7,02
2021;Diciembre;Frutas y vegetales;Porotos;Poroto verde;UK;Sainsbury’s;Birds Eye;0;0,750;0;£2,20;
2022;Marzo;Frutas y vegetales;Porotos;Poroto verde;UK;Sainsbury’s;Birds Eye;0;0,750;0;£2,20;
2021;Diciembre;Frutas y vegetales;Porotos;Poroto verde;UK;Sainsbury’s;Sainsbury’s;1;0,900;0;£1,00;
2022;Marzo;Frutas y vegetales;Porotos;Poroto verde;UK;Sainsbury’s;Sainsbury’s;1;0,900;0;£1,00;
2021;Diciembre;Frutas y vegetales;Porotos;Poroto verde;UK;Tesco;Tesco;1;0,080;0;£1,00;
2022;Marzo;Frutas y vegetales;Porotos;Poroto verde;UK;Tesco;Tesco;1;0,080;0;£1,00;
2021;Diciembre;Frutas y vegetales;Porotos;Poroto verde;UK;Tesco;Tesco Finest;1;0,200;1;£1,75;£1,16
2022;Marzo;Frutas y vegetales;Porotos;Poroto verde;UK;Tesco;Tesco Finest;1;0,200;1;£1,75;£1,68
2021;Diciembre;Frutas y vegetales;Porotos;Poroto verde bolsa;Argentina;Carrefour;Green Life;0;0,300;0;ARS161,95;
2022;Marzo;Frutas y vegetales;Porotos;Poroto verde bolsa;Argentina;Carrefour;Green Life;0;0,300;0;ARS161,95;
2021;Noviembre;Frutas y vegetales;Porotos;Poroto verde bolsa;España;Carrefour;Carrefour;1;1,000;0;€0,99;
2022;Marzo;Frutas y vegetales;Porotos;Poroto verde bolsa;España;Carrefour;Carrefour;1;1,000;0;€1,02;
2021;Noviembre;Frutas y vegetales;Porotos;Poroto verde bolsa;España;Carrefour;Findus;0;1,000;0;€3,99;
2022;Marzo;Frutas y vegetales;Porotos;Poroto verde bolsa;España;Carrefour;Findus;0;1,000;0;€3,99;
2021;Noviembre;Frutas y vegetales;Porotos;Poroto verde bolsa;España;Mercadona;Agroatlas;0;0,500;0;€1,80;
2022;Marzo;Frutas y vegetales;Porotos;Poroto verde bolsa;España;Mercadona;Agroatlas;0;0,500;0;€1,80;
2021;Noviembre;Frutas y vegetales;Porotos;Poroto verde bolsa;España;Mercadona;Hacendado;1;1,000;0;€1,05;
2022;Marzo;Frutas y vegetales;Porotos;Poroto verde bolsa;España;Mercadona;Hacendado;1;1,000;0;€1,05;
2021;Diciembre;Frutas y vegetales;Porotos;Poroto verde bolsa;Portugal;Pingo Doce;Pingo Doce;1;0,400;0;€0,63;
2021;Diciembre;Frutas y vegetales;Porotos;Poroto verde bolsa;Portugal;Pingo Doce;Pingo Doce;1;0,450;0;€2,59;
2022;Febrero;Frutas y vegetales;Porotos;Poroto verde bolsa;Portugal;Pingo Doce;Pingo Doce;1;0,400;0;€0,63;
2022;Febrero;Frutas y vegetales;Porotos;Poroto verde bolsa;Portugal;Pingo Doce;Pingo Doce;1;0,450;0;€2,59;
2022;Marzo;Frutas y vegetales;Tomates;Tomate;Argentina;Carrefour;Huella Natural;0;1,000;0;ARS319,00;
2022;Marzo;Frutas y vegetales;Tomates;Tomate;Argentina;Carrefour;;0;1,000;0;ARS295,90;
2022;Marzo;Frutas y vegetales;Tomates;Tomate;Argentina;Jumbo;;0;1;0;ARS79,00;
2021;Diciembre;Frutas y vegetales;Tomates;Tomate;Portugal;Continente;Continente;1;0,400;0;€1,59;
2022;Febrero;Frutas y vegetales;Tomates;Tomate;Portugal;Continente;Continente;1;0,400;0;€1,59;
2021;Diciembre;Frutas y vegetales;Tomates;Tomates;Argentina;Carrefour;Huella Natural;0;1,000;0;ARS319,00;
2021;Diciembre;Frutas y vegetales;Tomates;Tomates;Argentina;Carrefour;;0;1,000;0;ARS269,00;
2021;Diciembre;Frutas y vegetales;Tomates;Tomates;Argentina;Jumbo;;0;1;0;ARS79,00;
2021;Octubre;Frutas y vegetales;Tomates;Tomates;Chile;Jumbo;Jumbo;1;0,500;0;$695;
2022;Febrero;Frutas y vegetales;Tomates;Tomates;Chile;Jumbo;;1;0,500;0;$745;
2021;Octubre;Frutas y vegetales;Tomates;Tomates;Chile;Lider;Lider;1;1,000;1;$1.350;$1.000
2022;Febrero;Frutas y vegetales;Tomates;Tomates;Chile;Lider;;1;1,000;0;$1.350;
2021;Noviembre;Frutas y vegetales;Tomates;Tomates;Colombia;Éxito;Frescampo;0;1,000;1;$2.490;$1.800
2022;Marzo;Frutas y vegetales;Tomates;Tomates;Colombia;Éxito;Frescampo;0;1,000;1;$2.241;$2.241
2021;Noviembre;Frutas y vegetales;Tomates;Tomates;Colombia;Olímpica;;0;1,000;0;$624;
2022;Marzo;Frutas y vegetales;Tomates;Tomates;Colombia;Olímpica;;0;1,000;0;$624;
2021;Noviembre;Frutas y vegetales;Tomates;Tomates;España;Carrefour;Carrefour;1;1,000;0;€1,99;
2022;Marzo;Frutas y vegetales;Tomates;Tomates;España;Carrefour;Carrefour;1;1,000;0;€2,11;
2021;Noviembre;Frutas y vegetales;Tomates;Tomates;España;Mercadona;Perichán;0;2,000;0;€2,60;
2022;Marzo;Frutas y vegetales;Tomates;Tomates;España;Mercadona;Perichán;0;2,000;0;€2,60;
2021;Noviembre;Frutas y vegetales;Tomates;Tomates;España;Mercadona;;0;0,160;0;€0,22;
2022;Marzo;Frutas y vegetales;Tomates;Tomates;España;Mercadona;;0;0,160;0;€0,22;
2021;Noviembre;Frutas y vegetales;Tomates;Tomates;Perú;Metro;Metro;1;1,000;1;5,39;4,04
2022;Marzo;Frutas y vegetales;Tomates;Tomates;Perú;Metro;Metro;1;1,000;1;5,39;4,85
2021;Noviembre;Frutas y vegetales;Tomates;Tomates;Perú;Plaza Vea;;0;1,000;1;6,49;5,84
2022;Marzo;Frutas y vegetales;Tomates;Tomates;Perú;Plaza Vea;;0;1,000;1;6,49;6,10
2021;Diciembre;Frutas y vegetales;Tomates;Tomates;UK;Tesco;Tesco;1;1,000;0;£2,08;
2022;Marzo;Frutas y vegetales;Tomates;Tomates;UK;Tesco;Tesco;1;1,000;0;£2,08;
2021;Diciembre;Frutas y vegetales;Tomates;Tomates (6 un);UK;Sainsbury’s;Sainsbury’s;1;1,500;0;£0,75;
2022;Marzo;Frutas y vegetales;Tomates;Tomates (6 un);UK;Sainsbury’s;Sainsbury’s;1;1,500;0;£0,75;
2021;Diciembre;Frutas y vegetales;Zanahorias;Zanahoria;Argentina;Carrefour;;0;1,000;0;ARS45,00;
2022;Marzo;Frutas y vegetales;Zanahorias;Zanahoria;Argentina;Carrefour;;0;1,000;0;ARS40,50;
2021;Diciembre;Frutas y vegetales;Zanahorias;Zanahoria;Argentina;Jumbo;;0;1;0;ARS99,00;
2022;Marzo;Frutas y vegetales;Zanahorias;Zanahoria;Argentina;Jumbo;;0;1;0;ARS99,00;
2021;Octubre;Frutas y vegetales;Zanahorias;Zanahoria;Chile;Jumbo;Jumbo;1;1,000;0;$890;
2022;Febrero;Frutas y vegetales;Zanahorias;Zanahoria;Chile;Jumbo;;1;1,000;0;$890;
2021;Octubre;Frutas y vegetales;Zanahorias;Zanahoria;Chile;Lider;Lider;1;1,000;0;$850;
2022;Febrero;Frutas y vegetales;Zanahorias;Zanahoria;Chile;Lider;;1;1,000;0;$850;
2021;Noviembre;Frutas y vegetales;Zanahorias;Zanahoria;Colombia;Éxito;Frescampo;0;1,000;0;$3.190;
2022;Marzo;Frutas y vegetales;Zanahorias;Zanahoria;Colombia;Éxito;Frescampo;0;1,000;1;$3.509;$3.509
2021;Noviembre;Frutas y vegetales;Zanahorias;Zanahoria;Colombia;Éxito;Taeq;1;0,500;0;$6.000;
2022;Marzo;Frutas y vegetales;Zanahorias;Zanahoria;Colombia;Éxito;Taeq;1;0,500;1;$6.000;$6.000
2021;Noviembre;Frutas y vegetales;Zanahorias;Zanahoria;Colombia;Olímpica;;0;1,000;0;$688;
2022;Marzo;Frutas y vegetales;Zanahorias;Zanahoria;Colombia;Olímpica;;0;1,000;0;$688;
2021;Noviembre;Frutas y vegetales;Zanahorias;Zanahoria;España;Carrefour;Carrefour;1;1,000;0;€0,59;
2022;Marzo;Frutas y vegetales;Zanahorias;Zanahoria;España;Carrefour;Carrefour;1;1,000;0;€0,59;
2021;Noviembre;Frutas y vegetales;Zanahorias;Zanahoria;España;Mercadona;Hortícola ES-MA;0;0,500;0;€0,53;
2021;Noviembre;Frutas y vegetales;Zanahorias;Zanahoria;España;Mercadona;Hortícola ES-MA;0;1,000;0;€0,65;
2022;Marzo;Frutas y vegetales;Zanahorias;Zanahoria;España;Mercadona;Hortícola ES-MA;0;0,500;0;€0,53;
2022;Marzo;Frutas y vegetales;Zanahorias;Zanahoria;España;Mercadona;Hortícola ES-MA;0;1,000;0;€0,65;
2021;Noviembre;Frutas y vegetales;Zanahorias;Zanahoria;Perú;Metro;;0;1,000;0;3,59;
2022;Marzo;Frutas y vegetales;Zanahorias;Zanahoria;Perú;Metro;;0;1,000;0;3,41;
2021;Noviembre;Frutas y vegetales;Zanahorias;Zanahoria;Perú;Plaza Vea;;0;1,000;1;2,99;1,89
2022;Marzo;Frutas y vegetales;Zanahorias;Zanahoria;Perú;Plaza Vea;;0;1,000;1;2,99;2,81
2021;Diciembre;Frutas y vegetales;Zanahorias;Zanahoria;Portugal;Continente;Continente;1;0,450;0;€0,79;
2022;Febrero;Frutas y vegetales;Zanahorias;Zanahoria;Portugal;Continente;Continente;1;0,450;0;€0,79;
2021;Diciembre;Frutas y vegetales;Zanahorias;Zanahoria;Portugal;Pingo Doce;Pingo Doce;1;2,000;0;€1,35;
2022;Febrero;Frutas y vegetales;Zanahorias;Zanahoria;Portugal;Pingo Doce;Pingo Doce;1;2,000;0;€1,35;
2021;Diciembre;Frutas y vegetales;Zanahorias;Zanahoria;UK;Sainsbury’s;Sainsbury’s;1;1,000;0;£0,19;
2022;Marzo;Frutas y vegetales;Zanahorias;Zanahoria;UK;Sainsbury’s;Sainsbury’s;1;1,000;0;£0,19;
2021;Diciembre;Frutas y vegetales;Zanahorias;Zanahoria;UK;Tesco;Tesco;1;1,000;1;£0,40;£0,11
2022;Marzo;Frutas y vegetales;Zanahorias;Zanahoria;UK;Tesco;Tesco;1;1,000;1;£0,40;£0,38
2021;Diciembre;Frutas y vegetales;Zapallos;Calabaza;Portugal;Continente;Continente;1;1,000;0;€1,49;
2022;Febrero;Frutas y vegetales;Zapallos;Calabaza;Portugal;Continente;Continente;1;1,000;0;€1,49;
2021;Diciembre;Frutas y vegetales;Zapallos;Calabaza;UK;Tesco;Tesco;1;12,500;0;£1,00;
2022;Marzo;Frutas y vegetales;Zapallos;Calabaza;UK;Tesco;Tesco;1;12,500;0;£1,00;
2021;Diciembre;Frutas y vegetales;Zapallos;Calabaza en cubos;Portugal;Continente;Continente;1;0,600;0;€1,09;
